origin_id;destination_id;distance
SMF1;TES10;7
SMF1;TES11;8
SMF1;TES12;9
SMF1;TES2;10
SMF1;TES3;11
SMF1;TES4;10
SMF1;TES5;9
SMF1;TES6;10
SMF1;TES7;11
SMF1;TES8;11
SMF1;TES9;6
SMF1;TRF1;10
SMF1;TRF2;10
SMF1;TRF3;9
SMF1;VCB1;5
SMF1;VCB2;5
SMF1;VCB3;6
SMF1;VCB4;6
SMF1;VCB5;6
SMF1;VCB6;7
SMF1;VCB7;7
SMF1;VCB8;7
SMF1;VCB9;8
SMF1;VCD10;12
SMF1;VCD11;11
SMF1;VCD12;11
SMF1;VCD2;12
SMF1;VCD3;11
SMF1;VCD4;13
SMF1;VCD5;13
SMF1;VCD6;12
SMF1;VCD7;11
SMF1;VCD8;10
SMF1;VCD9;11
SMF1;VLG1;7
SMF1;VLG2;8
SMF1;VLG3;8
SMF1;VNG1;7
SMF1;VNG10;4
SMF1;VNG11;5
SMF1;VNG12;4
SMF1;VNG2;6
SMF1;VNG3;6
SMF1;VNG4;6
SMF1;VNG5;7
SMF1;VNG6;5
SMF1;VNG7;5
SMF1;VNG8;5
SMF1;VNG9;4
SMF10;ARC1;6
SMF10;ARC10;8
SMF10;ARC11;8
SMF10;ARC12;8
SMF10;ARC13;7
SMF10;ARC14;5
SMF10;ARC15;4
SMF10;ARC16;4
SMF10;ARC17;9
SMF10;ARC18;9
SMF10;ARC19;4
SMF10;ARC2;7
SMF10;ARC20;3
SMF10;ARC21;3
SMF10;ARC3;7
SMF10;ARC4;7
SMF10;ARC5;7
SMF10;ARC6;6
SMF10;ARC7;5
SMF10;ARC8;8
SMF10;ARC9;8
SMF10;AVE1;8
SMF10;AVE2;9
SMF10;AVE3;10
SMF10;AVE4;9
SMF10;AVE5;8
SMF10;CAV1;13
SMF10;CAV2;13
SMF10;CAV3;14
SMF10;ESP1;5
SMF10;GDM1;5
SMF10;GDM2;4
SMF10;GDM3;5
SMF10;GDM4;4
SMF10;GDM5;3
SMF10;GDM6;2
SMF10;GDM7;2
SMF10;GDM8;2
SMF10;GDM9;3
SMF10;MAI1;6
SMF10;MAI2;7
SMF10;MAI3;6
SMF10;MAI4;5
SMF10;MAI5;6
SMF10;MTS1;7
SMF10;MTS2;7
SMF10;MTS3;8
SMF10;OAZ1;6
SMF10;OAZ2;5
SMF10;OAZ3;5
SMF10;OAZ4;6
SMF10;OAZ5;7
SMF10;OAZ6;7
SMF10;OAZ7;6
SMF10;OAZ8;5
SMF10;PRD1;6
SMF10;PRD2;5
SMF10;PRD3;6
SMF10;PRD4;7
SMF10;PRD5;4
SMF10;PRD6;5
SMF10;PRD7;6
SMF10;PRD8;4
SMF10;PRD9;3
SMF10;PRT1;7
SMF10;PRT2;7
SMF10;PRT3;6
SMF10;PV_VC;9
SMF10;PVZ2;10
SMF10;PVZ3;11
SMF10;PVZ4;12
SMF10;PVZ5;11
SMF10;PVZ6;10
SMF10;RAV1;5
SMF10;RAV10;11
SMF10;RAV2;5
SMF10;RAV3;5
SMF10;RAV4;5
SMF10;RAV5;7
SMF10;RAV6;8
SMF10;RAV7;8
SMF10;RAV8;9
SMF10;RAV9;10
SMF10;SJM1;5
SMF10;SMF1;4
SMF10;SMF10;1
SMF10;SMF11;2
SMF10;SMF12;3
SMF10;SMF2;4
SMF10;SMF3;3
SMF10;SMF4;4
SMF10;SMF5;4
SMF10;SMF6;3
SMF10;SMF7;2
SMF10;SMF8;3
SMF10;SMF9;4
SMF10;STR1;7
SMF10;STR2;8
SMF10;STR3;8
SMF10;STR4;7
SMF10;STR5;9
SMF10;STR6;6
SMF10;STR7;9
SMF10;STR8;5
SMF10;TES1;6
SMF10;TES10;4
SMF10;TES11;5
SMF10;TES12;6
SMF10;TES2;7
SMF10;TES3;8
SMF10;TES4;7
SMF10;TES5;6
SMF10;TES6;7
SMF10;TES7;8
SMF10;TES8;8
SMF10;TES9;3
SMF10;TRF1;7
SMF10;TRF2;7
SMF10;TRF3;6
SMF10;VCB1;6
SMF10;VCB2;5
SMF10;VCB3;6
SMF10;VCB4;7
SMF10;VCB5;6
SMF10;VCB6;7
SMF10;VCB7;7
SMF10;VCB8;7
SMF10;VCB9;8
SMF10;VCD10;9
SMF10;VCD11;8
SMF10;VCD12;8
SMF10;VCD2;9
SMF10;VCD3;8
SMF10;VCD4;10
SMF10;VCD5;10
SMF10;VCD6;9
SMF10;VCD7;8
SMF10;VCD8;7
SMF10;VCD9;8
SMF10;VLG1;4
SMF10;VLG2;5
SMF10;VLG3;5
SMF10;VNG1;6
SMF10;VNG10;4
SMF10;VNG11;2
SMF10;VNG12;2
SMF10;VNG2;5
SMF10;VNG3;5
SMF10;VNG4;6
SMF10;VNG5;7
SMF10;VNG6;4
SMF10;VNG7;5
SMF10;VNG8;5
SMF10;VNG9;3
SMF11;ARC1;5
SMF11;ARC10;7
SMF11;ARC11;7
SMF11;ARC12;7
SMF11;ARC13;6
SMF11;ARC14;4
SMF11;ARC15;3
SMF11;ARC16;3
SMF11;ARC17;8
SMF11;ARC18;8
SMF11;ARC19;3
SMF11;ARC2;6
SMF11;ARC20;2
SMF11;ARC21;2
SMF11;ARC3;6
SMF11;ARC4;6
SMF11;ARC5;6
SMF11;ARC6;5
SMF11;ARC7;4
SMF11;ARC8;7
SMF11;ARC9;7
SMF11;AVE1;9
SMF11;AVE2;10
SMF11;AVE3;11
SMF11;AVE4;10
SMF11;AVE5;9
SMF11;CAV1;14
SMF11;CAV2;14
SMF11;CAV3;15
SMF11;ESP1;5
SMF11;GDM1;6
SMF11;GDM2;5
SMF11;GDM3;6
SMF11;GDM4;5
SMF11;GDM5;4
SMF11;GDM6;3
SMF11;GDM7;3
SMF11;GDM8;2
SMF11;GDM9;3
SMF11;MAI1;7
SMF11;MAI2;8
SMF11;MAI3;7
SMF11;MAI4;6
SMF11;MAI5;7
SMF11;MTS1;8
SMF11;MTS2;8
SMF11;MTS3;9
SMF11;OAZ1;5
SMF11;OAZ2;5
SMF11;OAZ3;4
SMF11;OAZ4;5
SMF11;OAZ5;6
SMF11;OAZ6;6
SMF11;OAZ7;6
SMF11;OAZ8;4
SMF11;PRD1;7
SMF11;PRD2;6
SMF11;PRD3;7
SMF11;PRD4;8
SMF11;PRD5;5
SMF11;PRD6;6
SMF11;PRD7;7
SMF11;PRD8;4
SMF11;PRD9;4
SMF11;PRT1;8
SMF11;PRT2;8
SMF11;PRT3;7
SMF11;PV_VC;10
SMF11;PVZ2;11
SMF11;PVZ3;12
SMF11;PVZ4;13
SMF11;PVZ5;12
SMF11;PVZ6;11
SMF11;RAV1;5
SMF11;RAV10;11
SMF11;RAV2;5
SMF11;RAV3;5
SMF11;RAV4;5
SMF11;RAV5;7
SMF11;RAV6;8
SMF11;RAV7;8
SMF11;RAV8;9
SMF11;RAV9;10
SMF11;SJM1;4
SMF11;SMF1;4
SMF11;SMF10;2
SMF11;SMF11;1
SMF11;SMF12;2
SMF11;SMF2;4
SMF11;SMF3;3
SMF11;SMF4;4
SMF11;SMF5;4
SMF11;SMF6;3
SMF11;SMF7;2
SMF11;SMF8;3
SMF11;SMF9;3
SMF11;STR1;8
SMF11;STR2;9
SMF11;STR3;9
SMF11;STR4;8
SMF11;STR5;10
SMF11;STR6;7
SMF11;STR7;10
SMF11;STR8;6
SMF11;TES1;7
SMF11;TES10;4
SMF11;TES11;5
SMF11;TES12;6
SMF11;TES2;8
SMF11;TES3;9
SMF11;TES4;8
SMF11;TES5;7
SMF11;TES6;8
SMF11;TES7;9
SMF11;TES8;9
SMF11;TES9;3
SMF11;TRF1;8
SMF11;TRF2;8
SMF11;TRF3;7
SMF11;VCB1;5
SMF11;VCB2;4
SMF11;VCB3;5
SMF11;VCB4;6
SMF11;VCB5;5
SMF11;VCB6;6
SMF11;VCB7;6
SMF11;VCB8;6
SMF11;VCB9;7
SMF11;VCD10;10
SMF11;VCD11;9
SMF11;VCD12;9
SMF11;VCD2;10
SMF11;VCD3;9
SMF11;VCD4;11
SMF11;VCD5;11
SMF11;VCD6;10
SMF11;VCD7;9
SMF11;VCD8;8
SMF11;VCD9;9
SMF11;VLG1;5
SMF11;VLG2;6
SMF11;VLG3;6
SMF11;VNG1;7
SMF11;VNG10;4
SMF11;VNG11;3
SMF11;VNG12;3
SMF11;VNG2;6
SMF11;VNG3;6
SMF11;VNG4;6
SMF11;VNG5;7
SMF11;VNG6;5
SMF11;VNG7;5
SMF11;VNG8;5
SMF11;VNG9;4
SMF12;ARC1;5
SMF12;ARC10;7
SMF12;ARC11;7
SMF12;ARC12;7
SMF12;ARC13;5
SMF12;ARC14;4
SMF12;ARC15;3
SMF12;ARC16;3
SMF12;ARC17;8
SMF12;ARC18;8
SMF12;ARC19;2
SMF12;ARC2;6
SMF12;ARC20;2
SMF12;ARC21;3
SMF12;ARC3;6
SMF12;ARC4;6
SMF12;ARC5;6
SMF12;ARC6;5
SMF12;ARC7;4
SMF12;ARC8;7
SMF12;ARC9;7
SMF12;AVE1;10
SMF12;AVE2;11
SMF12;AVE3;12
SMF12;AVE4;11
SMF12;AVE5;10
SMF12;CAV1;15
SMF12;CAV2;15
SMF12;CAV3;16
SMF12;ESP1;5
SMF12;GDM1;7
SMF12;GDM2;6
SMF12;GDM3;7
SMF12;GDM4;6
SMF12;GDM5;5
SMF12;GDM6;4
SMF12;GDM7;4
SMF12;GDM8;3
SMF12;GDM9;4
SMF12;MAI1;8
SMF12;MAI2;9
SMF12;MAI3;8
SMF12;MAI4;7
SMF12;MAI5;8
SMF12;MTS1;9
SMF12;MTS2;9
SMF12;MTS3;10
SMF12;OAZ1;4
SMF12;OAZ2;4
SMF12;OAZ3;3
SMF12;OAZ4;4
SMF12;OAZ5;5
SMF12;OAZ6;5
SMF12;OAZ7;5
SMF12;OAZ8;3
SMF12;PRD1;8
SMF12;PRD2;7
SMF12;PRD3;8
SMF12;PRD4;9
SMF12;PRD5;6
SMF12;PRD6;7
SMF12;PRD7;8
SMF12;PRD8;5
SMF12;PRD9;5
SMF12;PRT1;8
SMF12;PRT2;8
SMF12;PRT3;8
SMF12;PV_VC;11
SMF12;PVZ2;12
SMF12;PVZ3;13
SMF12;PVZ4;14
SMF12;PVZ5;13
SMF12;PVZ6;12
SMF12;RAV1;5
SMF12;RAV10;10
SMF12;RAV2;5
SMF12;RAV3;5
SMF12;RAV4;4
SMF12;RAV5;6
SMF12;RAV6;7
SMF12;RAV7;7
SMF12;RAV8;8
SMF12;RAV9;9
SMF12;SJM1;3
SMF12;SMF1;4
SMF12;SMF10;3
SMF12;SMF11;2
SMF12;SMF12;1
SMF12;SMF2;4
SMF12;SMF3;3
SMF12;SMF4;3
SMF12;SMF5;4
SMF12;SMF6;3
SMF12;SMF7;2
SMF12;SMF8;2
SMF12;SMF9;2
SMF12;STR1;9
SMF12;STR2;10
SMF12;STR3;10
SMF12;STR4;9
SMF12;STR5;11
SMF12;STR6;8
SMF12;STR7;11
SMF12;STR8;7
SMF12;TES1;8
SMF12;TES10;5
SMF12;TES11;6
SMF12;TES12;7
SMF12;TES2;9
SMF12;TES3;10
SMF12;TES4;9
SMF12;TES5;8
SMF12;TES6;9
SMF12;TES7;10
SMF12;TES8;10
SMF12;TES9;4
SMF12;TRF1;9
SMF12;TRF2;9
SMF12;TRF3;8
SMF12;VCB1;4
SMF12;VCB2;3
SMF12;VCB3;4
SMF12;VCB4;5
SMF12;VCB5;4
SMF12;VCB6;5
SMF12;VCB7;5
SMF12;VCB8;5
SMF12;VCB9;6
SMF12;VCD10;11
SMF12;VCD11;10
SMF12;VCD12;10
SMF12;VCD2;11
SMF12;VCD3;10
SMF12;VCD4;12
SMF12;VCD5;12
SMF12;VCD6;11
SMF12;VCD7;10
SMF12;VCD8;9
SMF12;VCD9;10
SMF12;VLG1;6
SMF12;VLG2;7
SMF12;VLG3;7
SMF12;VNG1;7
SMF12;VNG10;4
SMF12;VNG11;4
SMF12;VNG12;3
SMF12;VNG2;6
SMF12;VNG3;6
SMF12;VNG4;6
SMF12;VNG5;7
SMF12;VNG6;5
SMF12;VNG7;5
SMF12;VNG8;5
SMF12;VNG9;4
SMF2;ARC1;8
SMF2;ARC10;10
SMF2;ARC11;10
SMF2;ARC12;10
SMF2;ARC13;8
SMF2;ARC14;7
SMF2;ARC15;6
SMF2;ARC16;6
SMF2;ARC17;11
SMF2;ARC18;11
SMF2;ARC19;5
SMF2;ARC2;9
SMF2;ARC20;5
SMF2;ARC21;5
SMF2;ARC3;9
SMF2;ARC4;9
SMF2;ARC5;9
SMF2;ARC6;8
SMF2;ARC7;7
SMF2;ARC8;10
SMF2;ARC9;10
SMF2;AVE1;11
SMF2;AVE2;12
SMF2;AVE3;13
SMF2;AVE4;12
SMF2;AVE5;11
SMF2;CAV1;15
SMF2;CAV2;15
SMF2;CAV3;16
SMF2;ESP1;3
SMF2;GDM1;7
SMF2;GDM2;6
SMF2;GDM3;6
SMF2;GDM4;5
SMF2;GDM5;5
SMF2;GDM6;5
SMF2;GDM7;5
SMF2;GDM8;5
SMF2;GDM9;6
SMF2;MAI1;8
SMF2;MAI2;9
SMF2;MAI3;9
SMF2;MAI4;8
SMF2;MAI5;9
SMF2;MTS1;8
SMF2;MTS2;9
SMF2;MTS3;10
SMF2;OAZ1;5
SMF2;OAZ2;4
SMF2;OAZ3;5
SMF2;OAZ4;6
SMF2;OAZ5;6
SMF2;OAZ6;6
SMF2;OAZ7;5
SMF2;OAZ8;5
SMF2;PRD1;9
SMF2;PRD2;8
SMF2;PRD3;9
SMF2;PRD4;10
SMF2;PRD5;7
SMF2;PRD6;8
SMF2;PRD7;9
SMF2;PRD8;7
SMF2;PRD9;6
SMF2;PRT1;7
SMF2;PRT2;7
SMF2;PRT3;7
SMF2;PV_VC;11
SMF2;PVZ2;12
SMF2;PVZ3;13
SMF2;PVZ4;14
SMF2;PVZ5;13
SMF2;PVZ6;13
SMF2;RAV1;3
SMF2;RAV10;10
SMF2;RAV2;3
SMF2;RAV3;3
SMF2;RAV4;3
SMF2;RAV5;6
SMF2;RAV6;7
SMF2;RAV7;7
SMF2;RAV8;8
SMF2;RAV9;9
SMF2;SJM1;4
SMF2;SMF1;2
SMF2;SMF10;4
SMF2;SMF11;4
SMF2;SMF12;4
SMF2;SMF2;1
SMF2;SMF3;2
SMF2;SMF4;3
SMF2;SMF5;2
SMF2;SMF6;3
SMF2;SMF7;3
SMF2;SMF8;3
SMF2;SMF9;4
SMF2;STR1;10
SMF2;STR2;11
SMF2;STR3;11
SMF2;STR4;10
SMF2;STR5;12
SMF2;STR6;9
SMF2;STR7;12
SMF2;STR8;8
SMF2;TES1;9
SMF2;TES10;7
SMF2;TES11;8
SMF2;TES12;9
SMF2;TES2;10
SMF2;TES3;11
SMF2;TES4;10
SMF2;TES5;9
SMF2;TES6;10
SMF2;TES7;11
SMF2;TES8;11
SMF2;TES9;6
SMF2;TRF1;10
SMF2;TRF2;10
SMF2;TRF3;9
SMF2;VCB1;6
SMF2;VCB2;6
SMF2;VCB3;7
SMF2;VCB4;7
SMF2;VCB5;7
SMF2;VCB6;8
SMF2;VCB7;8
SMF2;VCB8;8
SMF2;VCB9;9
SMF2;VCD10;12
SMF2;VCD11;11
SMF2;VCD12;10
SMF2;VCD2;11
SMF2;VCD3;10
SMF2;VCD4;12
SMF2;VCD5;12
SMF2;VCD6;11
SMF2;VCD7;10
SMF2;VCD8;9
SMF2;VCD9;10
SMF2;VLG1;7
SMF2;VLG2;8
SMF2;VLG3;8
SMF2;VNG1;6
SMF2;VNG10;3
SMF2;VNG11;5
SMF2;VNG12;4
SMF2;VNG2;5
SMF2;VNG3;5
SMF2;VNG4;5
SMF2;VNG5;6
SMF2;VNG6;4
SMF2;VNG7;4
SMF2;VNG8;4
SMF2;VNG9;4
SMF3;ARC1;7
SMF3;ARC10;9
SMF3;ARC11;9
SMF3;ARC12;9
SMF3;ARC13;7
SMF3;ARC14;6
SMF3;ARC15;5
SMF3;ARC16;5
SMF3;ARC17;10
SMF3;ARC18;10
SMF3;ARC19;4
SMF3;ARC2;8
SMF3;ARC20;4
SMF3;ARC21;4
SMF3;ARC3;8
SMF3;ARC4;8
SMF3;ARC5;8
SMF3;ARC6;7
SMF3;ARC7;6
SMF3;ARC8;9
SMF3;ARC9;9
SMF3;AVE1;10
SMF3;AVE2;11
SMF3;AVE3;12
SMF3;AVE4;11
SMF3;AVE5;10
SMF3;CAV1;15
SMF3;CAV2;15
SMF3;CAV3;16
SMF3;ESP1;3
SMF3;GDM1;7
SMF3;GDM2;6
SMF3;GDM3;6
SMF3;GDM4;5
SMF3;GDM5;4
SMF3;GDM6;4
SMF3;GDM7;4
SMF3;GDM8;4
SMF3;GDM9;5
SMF3;MAI1;8
SMF3;MAI2;9
SMF3;MAI3;8
SMF3;MAI4;7
SMF3;MAI5;8
SMF3;MTS1;8
SMF3;MTS2;9
SMF3;MTS3;10
SMF3;OAZ1;4
SMF3;OAZ2;3
SMF3;OAZ3;4
SMF3;OAZ4;5
SMF3;OAZ5;5
SMF3;OAZ6;5
SMF3;OAZ7;4
SMF3;OAZ8;4
SMF3;PRD1;8
SMF3;PRD2;7
SMF3;PRD3;8
SMF3;PRD4;9
SMF3;PRD5;6
SMF3;PRD6;7
SMF3;PRD7;8
SMF3;PRD8;6
SMF3;PRD9;5
SMF3;PRT1;7
SMF3;PRT2;7
SMF3;PRT3;7
SMF3;PV_VC;11
SMF3;PVZ2;12
SMF3;PVZ3;13
SMF3;PVZ4;14
SMF3;PVZ5;13
SMF3;PVZ6;12
SMF3;RAV1;3
SMF3;RAV10;9
SMF3;RAV2;3
SMF3;RAV3;3
SMF3;RAV4;3
SMF3;RAV5;5
SMF3;RAV6;6
SMF3;RAV7;6
SMF3;RAV8;7
SMF3;RAV9;8
SMF3;SJM1;3
SMF3;SMF1;2
SMF3;SMF10;3
SMF3;SMF11;3
SMF3;SMF12;3
SMF3;SMF2;2
SMF3;SMF3;1
SMF3;SMF4;2
SMF3;SMF5;2
SMF3;SMF6;2
SMF3;SMF7;2
SMF3;SMF8;2
SMF3;SMF9;3
SMF3;STR1;9
SMF3;STR2;10
SMF3;STR3;10
SMF3;STR4;9
SMF3;STR5;11
SMF3;STR6;8
SMF3;STR7;11
SMF3;STR8;7
SMF3;TES1;8
SMF3;TES10;6
SMF3;TES11;7
SMF3;TES12;8
SMF3;TES2;9
SMF3;TES3;10
SMF3;TES4;9
SMF3;TES5;8
SMF3;TES6;9
SMF3;TES7;10
SMF3;TES8;10
SMF3;TES9;5
SMF3;TRF1;9
SMF3;TRF2;9
SMF3;TRF3;8
SMF3;VCB1;5
SMF3;VCB2;5
SMF3;VCB3;6
SMF3;VCB4;6
SMF3;VCB5;6
SMF3;VCB6;7
SMF3;VCB7;7
SMF3;VCB8;7
SMF3;VCB9;8
SMF3;VCD10;11
SMF3;VCD11;10
SMF3;VCD12;10
SMF3;VCD2;11
SMF3;VCD3;10
SMF3;VCD4;12
SMF3;VCD5;12
SMF3;VCD6;11
SMF3;VCD7;10
SMF3;VCD8;9
SMF3;VCD9;10
SMF3;VLG1;6
SMF3;VLG2;7
SMF3;VLG3;7
SMF3;VNG1;6
SMF3;VNG10;3
SMF3;VNG11;4
SMF3;VNG12;3
SMF3;VNG2;5
SMF3;VNG3;5
SMF3;VNG4;5
SMF3;VNG5;6
SMF3;VNG6;4
SMF3;VNG7;4
SMF3;VNG8;4
SMF3;VNG9;3
SMF4;ARC1;6
SMF4;ARC10;8
SMF4;ARC11;8
SMF4;ARC12;8
SMF4;ARC13;6
SMF4;ARC14;5
SMF4;ARC15;4
SMF4;ARC16;5
SMF4;ARC17;9
SMF4;ARC18;9
SMF4;ARC19;3
SMF4;ARC2;7
SMF4;ARC20;4
SMF4;ARC21;5
SMF4;ARC3;7
SMF4;ARC4;7
SMF4;ARC5;7
SMF4;ARC6;6
SMF4;ARC7;5
SMF4;ARC8;8
SMF4;ARC9;8
SMF4;AVE1;11
SMF4;AVE2;12
SMF4;AVE3;13
SMF4;AVE4;12
SMF4;AVE5;11
SMF4;CAV1;16
SMF4;CAV2;16
SMF4;CAV3;17
SMF4;ESP1;4
SMF4;GDM1;8
SMF4;GDM2;7
SMF4;GDM3;7
SMF4;GDM4;6
SMF4;GDM5;5
SMF4;GDM6;5
SMF4;GDM7;5
SMF4;GDM8;5
SMF4;GDM9;6
SMF4;MAI1;9
SMF4;MAI2;10
SMF4;MAI3;9
SMF4;MAI4;8
SMF4;MAI5;9
SMF4;MTS1;9
SMF4;MTS2;10
SMF4;MTS3;11
SMF4;OAZ1;3
SMF4;OAZ2;2
SMF4;OAZ3;3
SMF4;OAZ4;4
SMF4;OAZ5;4
SMF4;OAZ6;4
SMF4;OAZ7;3
SMF4;OAZ8;3
SMF4;PRD1;9
SMF4;PRD2;8
SMF4;PRD3;9
SMF4;PRD4;10
SMF4;PRD5;7
SMF4;PRD6;8
SMF4;PRD7;9
SMF4;PRD8;7
SMF4;PRD9;6
SMF4;PRT1;8
SMF4;PRT2;8
SMF4;PRT3;8
SMF4;PV_VC;12
SMF4;PVZ2;13
SMF4;PVZ3;14
SMF4;PVZ4;15
SMF4;PVZ5;14
SMF4;PVZ6;13
SMF4;RAV1;4
SMF4;RAV10;8
SMF4;RAV2;3
SMF4;RAV3;3
SMF4;RAV4;2
SMF4;RAV5;4
SMF4;RAV6;5
SMF4;RAV7;5
SMF4;RAV8;6
SMF4;RAV9;7
SMF4;SJM1;2
SMF4;SMF1;2
SMF4;SMF10;4
SMF4;SMF11;4
SMF4;SMF12;3
SMF4;SMF2;3
SMF4;SMF3;2
SMF4;SMF4;1
SMF4;SMF5;3
SMF4;SMF6;3
SMF4;SMF7;3
SMF4;SMF8;2
SMF4;SMF9;2
SMF4;STR1;10
SMF4;STR2;11
SMF4;STR3;11
SMF4;STR4;10
SMF4;STR5;12
SMF4;STR6;9
SMF4;STR7;12
SMF4;STR8;8
SMF4;TES1;9
SMF4;TES10;7
SMF4;TES11;8
SMF4;TES12;9
SMF4;TES2;10
SMF4;TES3;11
SMF4;TES4;10
SMF4;TES5;9
SMF4;TES6;10
SMF4;TES7;11
SMF4;TES8;11
SMF4;TES9;6
SMF4;TRF1;10
SMF4;TRF2;10
SMF4;TRF3;9
SMF4;VCB1;4
SMF4;VCB2;4
SMF4;VCB3;5
SMF4;VCB4;5
SMF4;VCB5;5
SMF4;VCB6;6
SMF4;VCB7;6
SMF4;VCB8;6
SMF4;VCB9;7
SMF4;VCD10;12
SMF4;VCD11;11
SMF4;VCD12;11
SMF4;VCD2;12
SMF4;VCD3;11
SMF4;VCD4;13
SMF4;VCD5;13
SMF4;VCD6;12
SMF4;VCD7;11
SMF4;VCD8;10
SMF4;VCD9;11
SMF4;VLG1;7
SMF4;VLG2;8
SMF4;VLG3;8
SMF4;VNG1;7
SMF4;VNG10;4
SMF4;VNG11;5
SMF4;VNG12;4
SMF4;VNG2;6
SMF4;VNG3;6
SMF4;VNG4;6
SMF4;VNG5;7
SMF4;VNG6;5
SMF4;VNG7;5
SMF4;VNG8;5
SMF4;VNG9;4
SMF5;ARC1;8
SMF5;ARC10;10
SMF5;ARC11;10
SMF5;ARC12;10
SMF5;ARC13;8
SMF5;ARC14;7
SMF5;ARC15;6
SMF5;ARC16;6
SMF5;ARC17;11
SMF5;ARC18;11
SMF5;ARC19;5
SMF5;ARC2;9
SMF5;ARC20;5
SMF5;ARC21;5
SMF5;ARC3;9
SMF5;ARC4;9
SMF5;ARC5;9
SMF5;ARC6;8
SMF5;ARC7;7
SMF5;ARC8;10
SMF5;ARC9;10
SMF5;AVE1;10
SMF5;AVE2;11
SMF5;AVE3;12
SMF5;AVE4;11
SMF5;AVE5;10
SMF5;CAV1;14
SMF5;CAV2;14
SMF5;CAV3;15
SMF5;ESP1;2
SMF5;GDM1;6
SMF5;GDM2;5
SMF5;GDM3;5
SMF5;GDM4;4
SMF5;GDM5;4
SMF5;GDM6;5
SMF5;GDM7;5
SMF5;GDM8;5
SMF5;GDM9;6
SMF5;MAI1;7
SMF5;MAI2;8
SMF5;MAI3;8
SMF5;MAI4;7
SMF5;MAI5;8
SMF5;MTS1;7
SMF5;MTS2;8
SMF5;MTS3;9
SMF5;OAZ1;5
SMF5;OAZ2;4
SMF5;OAZ3;5
SMF5;OAZ4;6
SMF5;OAZ5;6
SMF5;OAZ6;6
SMF5;OAZ7;5
SMF5;OAZ8;5
SMF5;PRD1;8
SMF5;PRD2;7
SMF5;PRD3;8
SMF5;PRD4;9
SMF5;PRD5;6
SMF5;PRD6;7
SMF5;PRD7;8
SMF5;PRD8;6
SMF5;PRD9;5
SMF5;PRT1;6
SMF5;PRT2;6
SMF5;PRT3;6
SMF5;PV_VC;10
SMF5;PVZ2;11
SMF5;PVZ3;12
SMF5;PVZ4;13
SMF5;PVZ5;12
SMF5;PVZ6;12
SMF5;RAV1;2
SMF5;RAV10;10
SMF5;RAV2;4
SMF5;RAV3;4
SMF5;RAV4;4
SMF5;RAV5;6
SMF5;RAV6;7
SMF5;RAV7;7
SMF5;RAV8;8
SMF5;RAV9;9
SMF5;SJM1;4
SMF5;SMF1;3
SMF5;SMF10;4
SMF5;SMF11;4
SMF5;SMF12;4
SMF5;SMF2;2
SMF5;SMF3;2
SMF5;SMF4;3
SMF5;SMF5;1
SMF5;SMF6;2
SMF5;SMF7;3
SMF5;SMF8;3
SMF5;SMF9;4
SMF5;STR1;9
SMF5;STR2;10
SMF5;STR3;10
SMF5;STR4;9
SMF5;STR5;11
SMF5;STR6;8
SMF5;STR7;11
SMF5;STR8;7
SMF5;TES1;8
SMF5;TES10;7
SMF5;TES11;8
SMF5;TES12;9
SMF5;TES2;9
SMF5;TES3;10
SMF5;TES4;9
SMF5;TES5;8
SMF5;TES6;9
SMF5;TES7;10
SMF5;TES8;10
SMF5;TES9;6
SMF5;TRF1;9
SMF5;TRF2;9
SMF5;TRF3;8
SMF5;VCB1;6
SMF5;VCB2;6
SMF5;VCB3;7
SMF5;VCB4;7
SMF5;VCB5;7
SMF5;VCB6;8
SMF5;VCB7;8
SMF5;VCB8;8
SMF5;VCB9;9
SMF5;VCD10;11
SMF5;VCD11;10
SMF5;VCD12;9
SMF5;VCD2;10
SMF5;VCD3;9
SMF5;VCD4;11
SMF5;VCD5;11
SMF5;VCD6;10
SMF5;VCD7;9
SMF5;VCD8;8
SMF5;VCD9;9
SMF5;VLG1;6
SMF5;VLG2;7
SMF5;VLG3;7
SMF5;VNG1;5
SMF5;VNG10;2
SMF5;VNG11;4
SMF5;VNG12;3
SMF5;VNG2;4
SMF5;VNG3;4
SMF5;VNG4;4
SMF5;VNG5;5
SMF5;VNG6;3
SMF5;VNG7;3
SMF5;VNG8;3
SMF5;VNG9;3
SMF6;ARC1;7
SMF6;ARC10;9
SMF6;ARC11;9
SMF6;ARC12;9
SMF6;ARC13;7
SMF6;ARC14;6
SMF6;ARC15;5
SMF6;ARC16;5
SMF6;ARC17;10
SMF6;ARC18;10
SMF6;ARC19;4
SMF6;ARC2;8
SMF6;ARC20;4
SMF6;ARC21;4
SMF6;ARC3;8
SMF6;ARC4;8
SMF6;ARC5;8
SMF6;ARC6;7
SMF6;ARC7;6
SMF6;ARC8;9
SMF6;ARC9;9
SMF6;AVE1;9
SMF6;AVE2;10
SMF6;AVE3;11
SMF6;AVE4;10
SMF6;AVE5;9
SMF6;CAV1;14
SMF6;CAV2;14
SMF6;CAV3;15
SMF6;ESP1;3
SMF6;GDM1;6
SMF6;GDM2;5
SMF6;GDM3;5
SMF6;GDM4;4
SMF6;GDM5;3
SMF6;GDM6;4
SMF6;GDM7;4
SMF6;GDM8;4
SMF6;GDM9;5
SMF6;MAI1;7
SMF6;MAI2;8
SMF6;MAI3;7
SMF6;MAI4;6
